"","qseqid","species","genus","family","order","class","phylum","kingdom","seq_percID","top_perc","diff","taxonomic_level","taxon"
"1650","7822e78c5849954bed6218e162c205d5","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.837,98.837,0,"species","Clupea pallasii"
"1651","78302a9598561a857f881b4c846a4bf0","Pungitius pungitius","Pungitius","Gasterosteidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.817,98.817,0,"species","Pungitius pungitius"
"1652","78502482cc9b0a21c062c9fec96aa87e","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1653","7864b6319fa47505adb59d71ba3c8f46","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1654","786b4481321061f021e8e39c7a99ed8d","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1655","7918bd410358b15e2adc8280b67489cb","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.837,98.837,0,"species","Clupea pallasii"
"1656","79678fbd9b0339a126cd24f3f728a7d2","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",98.83,98.83,0,"species","Eleginus gracilis"
"1657","7a33003a881ad406bc208481d22073f8","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.837,98.837,0,"species","Clupea pallasii"
"1658","7a54858894d1503ec9a0a9f530524abe","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.837,98.837,0,"species","Clupea pallasii"
"1659","7ad77c8ba635c415f1571261da780051","Platichthys stellatus","Platichthys","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Platichthys stellatus"
"1660","7b27c9644dd7b3480854b9d8127620ed","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.837,98.837,0,"species","Clupea pallasii"
"1661","7b3212545fdab12a3fe1f7c0e1d5c859","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.415,99.415,0,"species","Eleginus gracilis"
"1662","7ba306668d5c2a5c4d180b989bd28eee","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1663","7bb54db9c4c142c0bae442ea50b47745","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.83,98.83,0,"species","Clupea pallasii"
"1664","7bf75a7270201f5237c20f4907856726","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.837,98.837,0,"species","Clupea pallasii"
"1665","7c2640105057fd0082964bbe4a997c8a","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Salmo salar"
"1666","7c6cd205b3ee0a76f8acda0ad5a99856","Pungitius pungitius","Pungitius","Gasterosteidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"species","Pungitius pungitius"
"1667","7c6f4ed80620e2c4836073cb9d5c611a","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1668","7c7a704b68f7e1ade2d036fd47d882d2","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"species","Salmo salar"
"1669","7c8aaeb9698cfa11f3e871152cf1200c","Oncorhynchus kisutch","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"species","Oncorhynchus kisutch"
"1670","7c980438c6676b120d76f7e5e8e94fda","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Salmo salar"
"1671","7ca6456a87c6d2be8f436c405257f55c","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.83,99.415,0.585000000000008,"species","Clupea pallasii"
"1672","7cac3fd6e6d382c1aba3ad0b7bf4b83f","Artedius fenestralis","Artedius","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Artedius fenestralis"
"1673","7cc0742233bf2b9445e3a9fb6d381e0d","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.837,98.837,0,"species","Clupea pallasii"
"1674","7d9aedcb772e53bb6966a8570e4dd266","Coregonus laurettae","Coregonus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.235,98.824,0.588999999999999,"species","Coregonus laurettae"
"1675","7dbd63c3016d061fca34fba08b136964","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1676","7dc84aab8422bafe0e121aac90bdd786","Lethenteron camtschaticum","Lethenteron","Petromyzontidae","Petromyzontiformes","Hyperoartia","Chordata","Eukaryota",100,100,0,"species","Lethenteron camtschaticum"
"1677","7df7997ab75eca60a91b249b5713b105","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.837,98.837,0,"species","Clupea pallasii"
"1678","7e6b75919c7c47b6a13af4ec3cf3bb1a","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.415,99.415,0,"species","Eleginus gracilis"
"1679","7f0a57ee0459813d45d81b56e7ac62c1","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1680","7f718c4fded8759e0dd66929a367c91d","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.837,98.837,0,"species","Clupea pallasii"
"1681","804abdc7cc36f3d626660b68e58fb4d8","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.837,98.837,0,"species","Clupea pallasii"
"1682","80c01ea9705362d3cb10429193b7226e","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Salmo salar"
"1683","8156db0bcfd4707e72e82bbec84ddf1f","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Salmo salar"
"1684","8178b1c0102ac0a7deea1a5e46ccdfaa","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1685","8288b0073505d64fe9843ca57e9e50af","Pholis laeta","Pholis","Pholidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.81,98.81,0,"species","Pholis laeta"
"1686","82ad7825072694fde094e7b3dfe46523","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1687","82d197a201524ad70dba9581c6b0b2eb","Oncorhynchus kisutch","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Oncorhynchus kisutch"
"1688","835b846cb1cd88f6f22c6e99c2ef3e06","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Salmo salar"
"1689","83c65522786f319756a9ab54e5c8fd45","Oncorhynchus kisutch","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Oncorhynchus kisutch"
"1690","83e2b00219da34df20d3ef9f933ebeca","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.415,99.415,0,"species","Eleginus gracilis"
"1691","842375bc626765d2bd8bd27e77099479","Coregonus laurettae","Coregonus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.235,98.824,0.588999999999999,"species","Coregonus laurettae"
"1692","8448255fe42ce1f2605ff789f80bb359","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Clupea pallasii"
"1693","844bc301d260fe2fa0d969477f9bd8fb","Coregonus laurettae","Coregonus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.235,98.824,0.588999999999999,"species","Coregonus laurettae"
"1694","845494a3888790f61ed03c170eda6069","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.837,99.419,0.581999999999994,"species","Clupea pallasii"
"1695","84971580f2682aaf027f6eb89da9e0da","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1696","84b64391ad4396db42c3ecd750ff9049","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.837,98.837,0,"species","Clupea pallasii"
"1697","84dbe46fc3314989fb509e1e5207ca50","Oncorhynchus kisutch","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"species","Oncorhynchus kisutch"
"1698","857bdfae0cff26a15114029dcbde272e","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1699","85bf682c441b849753bb15ef14e9f0d4","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.415,99.415,0,"species","Clupea pallasii"
"1700","85f11b506059f9743989ea8d0c8e7599","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.837,98.837,0,"species","Clupea pallasii"
"1701","8604d48167bba60ce6a648524bd1d7dd","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1702","863493ec22ef9bd2269e81c65eef4f59","Microgadus proximus","Microgadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"species","Microgadus proximus"
"1703","863bbfb54f3d6d41cf66cbce6b3e0bc6","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.837,98.837,0,"species","Clupea pallasii"
"1704","867ae4ce068ffbfdeac5ab0a37156305","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Salmo salar"
"1705","86cf7adc6e5d05e04c179c3e6028cb5f","Hippoglossus stenolepis","Hippoglossus","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Hippoglossus stenolepis"
"1706","86da177b579d27d7f007f8aecee068f7","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1707","879c1e24ff1d6ab5b2aa61474b1af842","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",98.83,98.83,0,"species","Eleginus gracilis"
"1708","87cc59a0ebe55c361335be01f57d6f5f","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Eleginus gracilis"
"1709","8815ddc3483f76424666c1967e1087ed","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.837,98.837,0,"species","Clupea pallasii"
"1710","88489df10e7a8e68ffdb83af7ddc8fc6","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Salmo salar"
"1711","89e34edae7f894f16e87dfe3bbdc6e2f","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"species","Gadus chalcogrammus"
"1712","89e4ee9c6601ad4b48db8ded41279289","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Clupea pallasii"
"1713","89eb77c3b82aad0efcddac5da2323145","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1714","8a42ebc147b64524d5c799b3a56ad44c","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1715","8afa9bef6318c59cdaf263b9f795861c","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Salmo salar"
"1716","8b25472329683878bc47afc02648e61f","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1717","8b544dc6ff1681d3d32eda70acd9032e","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",98.246,98.246,0,"species","Eleginus gracilis"
"1718","8be742521c212af6d869c73847c38ce7","Gasterosteus aculeatus","Gasterosteus","Gasterosteidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"species","Gasterosteus aculeatus"
"1719","8c4cc7b589bb51a002c800f93154c28f","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1720","8c7c908d7f5868d22e01df2958d5f1b7","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.837,98.837,0,"species","Clupea pallasii"
"1721","8c894fb8da469c911af7c1b0516e5b9a","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Clupea pallasii"
"1722","8ccb5e1c9efa4f6ed33f2d8a827192d0","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1723","8d669564a4474a68763018b50e95e155","Lumpenus sagitta","Lumpenus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Lumpenus sagitta"
"1724","8d6ff4463f5cd1b157625628bf2295cb","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1725","8d7369a0e2a42f6485ecaea7809507a1","Microgadus proximus","Microgadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",98.824,98.824,0,"species","Microgadus proximus"
"1726","8df007d87980ecfc1774c21ae30654e2","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1727","8e728ddf737ff9d4a6cee4b9d5d8bad5","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1728","8e866a8d10aaffbe8ffaa8b555ec0afd","Coregonus laurettae","Coregonus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Coregonus laurettae"
"1729","8e9ea14bf943fd945d8ba517fd63368e","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1730","8ecc60b6dc7ab3a22774e35964b16f5c","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.837,98.837,0,"species","Clupea pallasii"
"1731","8ef89acd01912a5f132e0bf08c1c221c","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1732","8ef8da9e914e825ec1fe68d45295bafe","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.415,99.415,0,"species","Eleginus gracilis"
"1733","8f941acca37bb7c4712c6dabe764cf63","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.415,99.415,0,"species","Eleginus gracilis"
"1734","90489e8e5672d8a2cb9ae54f2e52a41d","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Salmo salar"
"1735","9050716aefa4b788ea7acbecb342b330","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1736","90508bd38a8883d6a484bd6f6b1d14c1","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1737","90fde14d7fef7a43d9b373265f85f693","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.415,99.415,0,"species","Eleginus gracilis"
"1738","912f5486039fea8751cbf30418de2803","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"species","Gadus chalcogrammus"
"1739","914bfc2fba799fcac6aa5cf6a3fb2703","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1740","91ba506f0fd3d42b504e0e2b35f25715","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Salmo salar"
"1741","91dc47b012e769b0bcd024b671533006","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Salmo salar"
"1742","91df699077faceafbc72a35c90dfaeea","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.415,99.415,0,"species","Eleginus gracilis"
"1743","91f00a826ea34891d45b1f4734b4e5f2","Clinocottus acuticeps","Clinocottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Clinocottus acuticeps"
"1744","926b88193cccc727b27dfa85876e33b5","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.415,99.415,0,"species","Clupea pallasii"
"1745","92a6df9e21a72dd60235d670a2dec3a3","Pungitius pungitius","Pungitius","Gasterosteidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"species","Pungitius pungitius"
"1746","92aec29adc1c35ab11fe9d0b8caf93cb","Coregonus laurettae","Coregonus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.235,98.824,0.588999999999999,"species","Coregonus laurettae"
"1747","92ec3dcc9f5457c5accfd2f63dc6ebe8","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.837,98.837,0,"species","Clupea pallasii"
"1748","9354371a56f43403ddd4b33d8d72abc8","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Salmo salar"
"1749","935f207f46bb2ab072e9faca41ecfa9e","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1750","939a906cfb5664c12fcaa2ee4d98fa02","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1751","93f937f58c7ac30ee14bc042f6b8c879","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.837,98.837,0,"species","Clupea pallasii"
"1752","943ee03ade45357d7322272a665cbf0a","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1753","9489a4ae67c00601f0a67d04482ccec7","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1754","949011f70a29614552018121fd88cc8e","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.837,99.419,0.581999999999994,"species","Clupea pallasii"
"1755","950011dd71c0b1ec0a0755e7d16d4b68","Pungitius pungitius","Pungitius","Gasterosteidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"species","Pungitius pungitius"
"1756","9563941ce4db4b5a15c57819f4945451","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Oncorhynchus nerka"
"1757","95a0de339290082e4bbb2b361d727358","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1758","95cd660c57f1b44dc38d655c408b3742","Lota lota","Lota","Lotidae","Gadiformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Lota lota"
"1759","95e40f784959668125887e519b5f29b6","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.837,98.837,0,"species","Clupea pallasii"
"1760","9627bb4781de362de245da19349a4207","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1761","962cbdc4dc671910eab2bc9851a991a8","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1762","96a7889313a8764d724748b6b711377e","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.837,98.837,0,"species","Clupea pallasii"
"1763","96cbfc53e8743ec2545b4dd6307a4dc2","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.83,98.83,0,"species","Clupea pallasii"
"1764","96e5c13416f632efb63acc461d931a66","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.837,98.837,0,"species","Clupea pallasii"
"1765","972a64d72b310475e7f7d03fd88f16e6","Enophrys bison","Enophrys","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Enophrys bison"
"1766","972de37cba091953707ee968b4b8d230","Gasterosteus aculeatus","Gasterosteus","Gasterosteidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"species","Gasterosteus aculeatus"
"1767","973e85beee1c19ad146e3afe90d5386d","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1768","975020f838f26797b84c226042809b1c","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.83,98.83,0,"species","Clupea pallasii"
"1769","975712d36ea73e59e810e962f6dde07e","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1770","975ae358776c0fd210e42945637f8d4a","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.837,98.837,0,"species","Clupea pallasii"
"1771","9782bb99d321216b9c5687c7574b80df","Trichodon trichodon","Trichodon","Trichodontidae","Perciformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Trichodon trichodon"
"1772","97e741977b89dfab7fd5e5263b2e14b9","Pungitius pungitius","Pungitius","Gasterosteidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.81,98.81,0,"species","Pungitius pungitius"
"1773","97fa6fdd001f31764e83abb479f6da48","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1774","986286968f276f01b9c3beabbe16c979","Pungitius pungitius","Pungitius","Gasterosteidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Pungitius pungitius"
"1775","98a1f100405117669d20e9ebe712a8d1","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",98.83,98.83,0,"species","Eleginus gracilis"
"1776","98ccab08649506a6f20cdd195b27b228","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Salmo salar"
"1777","98ddc64cd5084b4d4cbbac73cdef621a","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1778","991d117f77fbb5f65df094ac8b8a9c9f","Coregonus laurettae","Coregonus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.235,98.824,0.588999999999999,"species","Coregonus laurettae"
"1779","998e3c2f2a31c925d3d56ed0f5b45eda","Pholis laeta","Pholis","Pholidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,99.405,0,"species","Pholis laeta"
"1780","99f98aaa92432b2471c51a9a98ac9444","Ammodytes personatus","Ammodytes","Ammodytidae","Uranoscopiformes","Actinopteri","Chordata","Eukaryota",99.401,99.401,0,"species","Ammodytes personatus"
"1781","9aa2c548d2c5e9aa82f0853352d20bca","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1782","9b3e0529d875d7e5b2261a82e1487a19","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"species","Salmo salar"
"1783","9b561cae28dd19d6ac2db5c31446bce9","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.837,98.837,0,"species","Clupea pallasii"
"1784","9b7540d2baa55389e4c896c74695705a","Platichthys stellatus","Platichthys","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",98.817,99.408,0.591000000000008,"species","Platichthys stellatus"
"1785","9b86cf6b3d0491aae37ec90742c9649e","Liparis cyclopus","Liparis","Liparidae","Perciformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Liparis cyclopus"
"1786","9bfa456cff812600fee2bdc95591d9af","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",98.235,98.235,0,"species","Gadus chalcogrammus"
"1787","9c698a520ae6a2c4fd52d63047443e47","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.837,98.837,0,"species","Clupea pallasii"
"1788","9ccb35b65569257dc2ee1d5b9e5211ac","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1789","9ce483eaaddb75ab6e4af5bf8b528c6d","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.824,98.824,0,"species","Salmo salar"
"1790","9d58d16063700a1f121a3a2c68fdd80f","Coregonus laurettae","Coregonus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.235,98.824,0.588999999999999,"species","Coregonus laurettae"
"1791","9d64a1d3b9e3a0a39569cb0262b2bafe","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Salmo salar"
