Region,Region.Code,code,Site,site.letter,Sample,sampling.date.code,sampling.set,bottle.number,sample.name.library.prep,SamplingDate,SamplingMonth,SamplingYear.x,Buffer,Extraction.Status,sample.box,Library.Preparation.Status..MiFish.,Library.Preparation.Status..16s_Metazoa.,Library.Preparation.Status..MarVer.,field.notes,lab.notes
Kachemak Bay ,kb,kbtui,tutka,t,TUT_4-30-21_Set3_4,521,3,4,kbt521s34,4/30/21,May,2021,ethanol ,complete,kb tut box 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_4-30-21_Set5_1,521,5,1,kbt521s51,4/30/21,May,2021,ethanol ,complete,kb tut box 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_4-30-21_Set5_1,521,5,1,kbt521s51,4/30/21,May,2021,ethanol ,complete,kb tut box 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_4-30-21_Set5_2,521,5,2,kbt521s52,4/30/21,May,2021,ethanol ,complete,kb tut box 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_4-30-21_Set5_2,521,5,2,kbt521s52,4/30/21,May,2021,ethanol ,complete,kb tut box 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_4-30-21_Set5_3,521,5,3,kbt521s53,4/30/21,May,2021,ethanol ,complete,kb tut box 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_4-30-21_Set5_3,521,5,3,kbt521s53,4/30/21,May,2021,ethanol ,complete,kb tut box 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_4-30-21_Set5_4,521,5,4,kbt521s54,4/30/21,May,2021,ethanol ,complete,kb tut box 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_4-30-21_Set5_4,521,5,4,kbt521s54,4/30/21,May,2021,ethanol ,complete,kb tut box 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_6-23-21_Set1_NC,721,1,NC,kbt721s1NC,6/23/21,July,2021,ethanol ,complete,kb tut box 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_6-23-21_Set1_NC,721,1,NC,kbt721s1NC,6/23/21,July,2021,ethanol ,complete,kb tut box 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_6-23-21_Set1_1,721,1,1,kbt721s11,6/23/21,July,2021,ethanol ,complete,kb tut box 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_6-23-21_Set1_1,721,1,1,kbt721s11,6/23/21,July,2021,ethanol ,complete,kb tut box 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_6-23-21_Set1_2,721,1,2,kbt721s12,6/23/21,July,2021,ethanol ,complete,kb tut box 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_6-23-21_Set1_2,721,1,2,kbt721s12,6/23/21,July,2021,ethanol ,complete,kb tut box 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_6-23-21_Set1_3,721,1,3,kbt721s13,6/23/21,July,2021,ethanol ,complete,kb tut box 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_6-23-21_Set1_3,721,1,3,kbt721s13,6/23/21,July,2021,ethanol ,complete,kb tut box 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_6-23-21_Set1_4,721,1,4,kbt721s14,6/23/21,July,2021,ethanol ,complete,kb tut box 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_6-23-21_Set1_4,721,1,4,kbt721s14,6/23/21,July,2021,ethanol ,complete,kb tut box 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_6-23-21_Set3_1,721,3,1,kbt721s31,6/23/21,July,2021,ethanol ,complete,kb tut box 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_6-23-21_Set3_1,721,3,1,kbt721s31,6/23/21,July,2021,ethanol ,complete,kb tut box 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_6-23-21_Set3_2,721,3,2,kbt721s32,6/23/21,July,2021,ethanol ,complete,kb tut box 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_6-23-21_Set3_2,721,3,2,kbt721s32,6/23/21,July,2021,ethanol ,complete,kb tut box 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_6-23-21_Set3_3,721,3,3,kbt721s33,6/23/21,July,2021,ethanol ,complete,kb tut box 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_6-23-21_Set3_3,721,3,3,kbt721s33,6/23/21,July,2021,ethanol ,complete,kb tut box 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_6-23-21_Set3_4,721,3,4,kbt721s34,6/23/21,July,2021,ethanol ,complete,kb tut box 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_6-23-21_Set3_4,721,3,4,kbt721s34,6/23/21,July,2021,ethanol ,complete,kb tut box 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_6-23-21_Set5_1,721,5,1,kbt721s51,6/23/21,July,2021,ethanol ,complete,kb tut box 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_6-23-21_Set5_1,721,5,1,kbt721s51,6/23/21,July,2021,ethanol ,complete,kb tut box 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_6-23-21_Set5_2,721,5,2,kbt721s52,6/23/21,July,2021,ethanol ,complete,kb tut box 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_6-23-21_Set5_2,721,5,2,kbt721s52,6/23/21,July,2021,ethanol ,complete,kb tut box 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_6-23-21_Set5_3,721,5,3,kbt721s53,6/23/21,July,2021,ethanol ,complete,kb tut box 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_6-23-21_Set5_3,721,5,3,kbt721s53,6/23/21,July,2021,ethanol ,complete,kb tut box 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_6-23-21_Set5_4,721,5,4,kbt721s54,6/23/21,July,2021,ethanol ,complete,kb tut box 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_6-23-21_Set5_4,721,5,4,kbt721s54,6/23/21,July,2021,ethanol ,complete,kb tut box 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_7-26-21_Set1_NC,821,1,NC,kbt821s1NC,7/26/21,August,2021,ethanol ,complete,kb tut box 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_7-26-21_Set1_NC,821,1,NC,kbt821s1NC,7/26/21,August,2021,ethanol ,complete,kb tut box 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_7-26-21_Set1_1,821,1,1,kbt821s11,7/26/21,August,2021,ethanol ,complete,kb tut box 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_7-26-21_Set1_1,821,1,1,kbt821s11,7/26/21,August,2021,ethanol ,complete,kb tut box 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_7-26-21_Set1_2,821,1,2,kbt821s12,7/26/21,August,2021,ethanol ,complete,kb tut box 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_7-26-21_Set1_2,821,1,2,kbt821s12,7/26/21,August,2021,ethanol ,complete,kb tut box 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_7-26-21_Set1_3,821,1,3,kbt821s13,7/26/21,August,2021,ethanol ,complete,kb tut box 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_7-26-21_Set1_3,821,1,3,kbt821s13,7/26/21,August,2021,ethanol ,complete,kb tut box 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_7-26-21_Set1_4,821,1,4,kbt821s14,7/26/21,August,2021,ethanol ,complete,kb tut box 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_7-26-21_Set1_4,821,1,4,kbt821s14,7/26/21,August,2021,ethanol ,complete,kb tut box 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_7-26-21_Set3_1,821,3,1,kbt821s31,7/26/21,August,2021,ethanol ,complete,kb tut box 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_7-26-21_Set3_1,821,3,1,kbt821s31,7/26/21,August,2021,ethanol ,complete,kb tut box 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_7-26-21_Set3_2,821,3,2,kbt821s32,7/26/21,August,2021,ethanol ,complete,kb tut box 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_7-26-21_Set3_2,821,3,2,kbt821s32,7/26/21,August,2021,ethanol ,complete,kb tut box 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_7-26-21_Set3_3,821,3,3,kbt821s33,7/26/21,August,2021,ethanol ,complete,kb tut box 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_7-26-21_Set3_3,821,3,3,kbt821s33,7/26/21,August,2021,ethanol ,complete,kb tut box 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_7-26-21_Set3_4,821,3,4,kbt821s34,7/26/21,August,2021,ethanol ,complete,kb tut box 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_7-26-21_Set3_4,821,3,4,kbt821s34,7/26/21,August,2021,ethanol ,complete,kb tut box 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_7-26-21_Set5_1,821,5,1,kbt821s51,7/26/21,August,2021,ethanol ,complete,kb tut box 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_7-26-21_Set5_1,821,5,1,kbt821s51,7/26/21,August,2021,ethanol ,complete,kb tut box 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_7-26-21_Set5_2,821,5,2,kbt821s52,7/26/21,August,2021,ethanol ,complete,kb tut box 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_7-26-21_Set5_2,821,5,2,kbt821s52,7/26/21,August,2021,ethanol ,complete,kb tut box 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_7-26-21_Set5_3,821,5,3,kbt821s53,7/26/21,August,2021,ethanol ,complete,kb tut box 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_7-26-21_Set5_3,821,5,3,kbt821s53,7/26/21,August,2021,ethanol ,complete,kb tut box 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_7-26-21_Set5_4,821,5,4,kbt821s54,7/26/21,August,2021,ethanol ,complete,kb tut box 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_7-26-21_Set5_4,821,5,4,kbt821s54,7/26/21,August,2021,ethanol ,complete,kb tut box 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_4_20_22_Set1_NC,422,1,NC,kbt422s1NC,4/20/22,Apr,2022,ethanol ,complete,,L20230323,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_4_20_22_Set1_1,422,1,1,kbt422s11,4/20/22,Apr,2022,ethanol ,complete,,L20230323,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_4_20_22_Set1_2,422,1,2,kbt422s12,4/20/22,Apr,2022,ethanol ,complete,,L20230323,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_4_20_22_Set1_3,422,1,3,kbt422s13,4/20/22,Apr,2022,ethanol ,complete,,L20230323,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_4_20_22_Set1_4,422,1,4,kbt422s14,4/20/22,Apr,2022,ethanol ,complete,,L20230323,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_4_20_22_Set3_1,422,3,1,kbt422s31,4/20/22,Apr,2022,ethanol ,complete,,L20230323,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_4_20_22_Set3_2,422,3,2,kbt422s32,4/20/22,Apr,2022,ethanol ,complete,,L20230323,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_4_20_22_Set3_3,422,3,3,kbt422s33,4/20/22,Apr,2022,ethanol ,complete,,L20230323,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_4_20_22_Set3_4,422,3,4,kbt422s34,4/20/22,Apr,2022,ethanol ,complete,,L20230323,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_4_20_22_Set5_1,422,5,1,kbt422s51,4/20/22,Apr,2022,ethanol ,complete,,L20230323,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_4_20_22_Set5_2,422,5,2,kbt422s52,4/20/22,Apr,2022,ethanol ,complete,,L20230323,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_4_20_22_Set5_3,422,5,3,kbt422s53,4/20/22,Apr,2022,ethanol ,complete,,L20230323,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_4_20_22_Set5_4,422,5,4,kbt422s54,4/20/22,Apr,2022,ethanol ,complete,,L20230323,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_5_21_22_Set1_NC,522,1,NC,kbt522s1NC,5/21/22,May,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_5_21_22_Set1_1,522,1,1,kbt522s11,5/21/22,May,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_5_21_22_Set1_2,522,1,2,kbt522s12,5/21/22,May,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_5_21_22_Set1_3,522,1,3,kbt522s13,5/21/22,May,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_5_21_22_Set1_4,522,1,4,kbt522s14,5/21/22,May,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_5_21_22_Set3_1,522,3,1,kbt522s31,5/21/22,May,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_5_21_22_Set3_2,522,3,2,kbt522s32,5/21/22,May,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_5_21_22_Set3_3,522,3,3,kbt522s33,5/21/22,May,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_5_21_22_Set3_4,522,3,4,kbt522s34,5/21/22,May,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_5_21_22_Set5_1,522,5,1,kbt522s51,5/21/22,May,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_5_21_22_Set5_2,522,5,2,kbt522s52,5/21/22,May,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_5_21_22_Set5_3,522,5,3,kbt522s53,5/21/22,May,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_5_21_22_Set5_4,522,5,4,kbt522s54,5/21/22,May,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_6_13_22_Set1_NC,622,1,NC,kbt622s1NC,6/13/22,Jun,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_6_13_22_Set1_1,622,1,1,kbt622s11,6/13/22,Jun,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_6_13_22_Set1_2,622,1,2,kbt622s12,6/13/22,Jun,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_6_13_22_Set1_3,622,1,3,kbt622s13,6/13/22,Jun,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_6_13_22_Set1_4,622,1,4,kbt622s14,6/13/22,Jun,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_6_13_22_Set3_1,622,3,1,kbt622s31,6/13/22,Jun,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_6_13_22_Set3_2,622,3,2,kbt622s32,6/13/22,Jun,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_6_13_22_Set3_3,622,3,3,kbt622s33,6/13/22,Jun,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_6_13_22_Set3_4,622,3,4,kbt622s34,6/13/22,Jun,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_6_13_22_Set5_1,622,5,1,kbt622s51,6/13/22,Jun,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_6_13_22_Set5_2,622,5,2,kbt622s52,6/13/22,Jun,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_6_13_22_Set5_3,622,5,3,kbt622s53,6/13/22,Jun,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_6_13_22_Set5_4,622,5,4,kbt622s54,6/13/22,Jun,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_7_16_22_Set1_NC,722,1,NC,kbt722s1NC,7/16/22,Jul,2022,ethanol ,,,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_7_16_22_Set1_1,722,1,1,kbt722s11,7/16/22,Jul,2022,ethanol ,,,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_7_16_22_Set1_2,722,1,2,kbt722s12,7/16/22,Jul,2022,ethanol ,,,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_7_16_22_Set1_3,722,1,3,kbt722s13,7/16/22,Jul,2022,ethanol ,,,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_7_16_22_Set1_4,722,1,4,kbt722s14,7/16/22,Jul,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_7_16_22_Set3_1,722,3,1,kbt722s31,7/16/22,Jul,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_7_16_22_Set3_2,722,3,2,kbt722s32,7/16/22,Jul,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_7_16_22_Set3_3,722,3,3,kbt722s33,7/16/22,Jul,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_7_16_22_Set3_4,722,3,4,kbt722s34,7/16/22,Jul,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_7_16_22_Set5_1,722,5,1,kbt722s51,7/16/22,Jul,2022,ethanol ,,,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_7_16_22_Set5_2,722,5,2,kbt722s52,7/16/22,Jul,2022,ethanol ,,,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_7_16_22_Set5_3,722,5,3,kbt722s53,7/16/22,Jul,2022,ethanol ,,,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_7_16_22_Set5_4,722,5,4,kbt722s54,7/16/22,Jul,2022,ethanol ,,,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_8_14_22_Set1_NC,822,1,NC,kbt822s1NC,8/14/22,Aug,2022,ethanol ,,,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_8_14_22_Set1_1,822,1,1,kbt822s11,8/14/22,Aug,2022,ethanol ,,,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_8_14_22_Set1_2,822,1,2,kbt822s12,8/14/22,Aug,2022,ethanol ,,,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_8_14_22_Set1_3,822,1,3,kbt822s13,8/14/22,Aug,2022,ethanol ,,,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_8_14_22_Set1_4,822,1,4,kbt822s14,8/14/22,Aug,2022,ethanol ,,,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_8_14_22_Set3_1,822,3,1,kbt822s31,8/14/22,Aug,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_8_14_22_Set3_2,822,3,2,kbt822s32,8/14/22,Aug,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_8_14_22_Set3_3,822,3,3,kbt822s33,8/14/22,Aug,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_8_14_22_Set3_4,822,3,4,kbt822s34,8/14/22,Aug,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_8_14_22_Set5_1,822,5,1,kbt822s51,8/14/22,Aug,2022,ethanol ,,,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_8_14_22_Set5_2,822,5,2,kbt822s52,8/14/22,Aug,2022,ethanol ,,,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_8_14_22_Set5_3,822,5,3,kbt822s53,8/14/22,Aug,2022,ethanol ,,,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_8_14_22_Set5_4,822,5,4,kbt822s54,8/14/22,Aug,2022,ethanol ,,,,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_9_10_22_Set1_NC,922,1,NC,kbt922s1NC,9/10/22,Sep,2022,ethanol ,complete,,L20230529,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_9_10_22_Set1_1,922,1,1,kbt922s11,9/10/22,Sep,2022,ethanol ,complete,,L20230529,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_9_10_22_Set1_2,922,1,2,kbt922s12,9/10/22,Sep,2022,ethanol ,complete,,L20230529,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_9_10_22_Set1_3,922,1,3,kbt922s13,9/10/22,Sep,2022,ethanol ,complete,,L20230529,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_9_10_22_Set1_4,922,1,4,kbt922s14,9/10/22,Sep,2022,ethanol ,complete,,L20230529,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_9_10_22_Set3_1,922,3,1,kbt922s31,9/10/22,Sep,2022,ethanol ,complete,,L20230529,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_9_10_22_Set3_2,922,3,2,kbt922s32,9/10/22,Sep,2022,ethanol ,complete,,L20230529,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_9_10_22_Set3_3,922,3,3,kbt922s33,9/10/22,Sep,2022,ethanol ,complete,,L20230529,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_9_10_22_Set3_4,922,3,4,kbt922s34,9/10/22,Sep,2022,ethanol ,complete,,L20230529,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_9_10_22_Set5_1,922,5,1,kbt922s51,9/10/22,Sep,2022,ethanol ,complete,,L20230529,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_9_10_22_Set5_2,922,5,2,kbt922s52,9/10/22,Sep,2022,ethanol ,complete,,L20230529,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_9_10_22_Set5_3,922,5,3,kbt922s53,9/10/22,Sep,2022,ethanol ,complete,,L20230529,NA,NA,NA,
Kachemak Bay ,kb,kbtui,tutka,t,TUT_9_10_22_Set5_4,922,5,4,kbt922s54,9/10/22,Sep,2022,ethanol ,complete,,L20230529,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_4-2-21_Set1_NC,421,1,NC,kbw421s1NC,4/2/21,April,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_4-2-21_Set1_NC,421,1,NC,kbw421s1NC,4/2/21,April,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_4-2-21_Set1_1,421,1,1,kbw421s11,4/2/21,April,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_4-2-21_Set1_1,421,1,1,kbw421s11,4/2/21,April,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_4-2-21_Set1_2,421,1,2,kbw421s12,4/2/21,April,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_4-2-21_Set1_2,421,1,2,kbw421s12,4/2/21,April,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_4-2-21_Set1_3,421,1,3,kbw421s13,4/2/21,April,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_4-2-21_Set1_3,421,1,3,kbw421s13,4/2/21,April,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_4-2-21_Set1_4,421,1,4,kbw421s14,4/2/21,April,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_4-2-21_Set1_4,421,1,4,kbw421s14,4/2/21,April,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_4-2-21_Set3_1,421,3,1,kbw421s31,4/2/21,April,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_4-2-21_Set3_1,421,3,1,kbw421s31,4/2/21,April,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_4-2-21_Set3_2,421,3,2,kbw421s32,4/2/21,April,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
